@relation '20180909_h3c_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.d_tourismus_new numeric
@attribute r.d_vergnuegung_new numeric
@attribute r.d_sport_und_erholung_new numeric
@attribute r.d_public_service_new numeric
@attribute r.d_buero_new numeric
@attribute r.d_mobilitaet_new numeric
@attribute r.d_sonstiges_new numeric
@attribute r.d_gastronomie_new numeric
@attribute r.d_religion_new numeric
@attribute r.d_oeffentlicher_raum_new numeric
@attribute r.d_dienstleistung_new numeric
@attribute r.d_waren_new numeric
@attribute r.d_leerstand_new numeric
@attribute r.c_uebernachtung_new numeric
@attribute r.c_sehenswuerdigkeit_new numeric
@attribute r.c_kultur_new numeric
@attribute r.c_info_new numeric
@attribute r.c_sport_new numeric
@attribute r.c_erholung_new numeric
@attribute r.c_zwielicht_new numeric
@attribute r.c_bildung_new numeric
@attribute r.c_buero_new numeric
@attribute r.c_individual_new numeric
@attribute r.c_hipster_new numeric
@attribute r.c_sicherheit_new numeric
@attribute r.c_sonstiges_new numeric
@attribute r.c_ausgehen_new numeric
@attribute r.c_gaststaetten_new numeric
@attribute r.c_sozial_new numeric
@attribute r.c_cafe_new numeric
@attribute r.c_religioese_gebaeude_new numeric
@attribute r.c_post_new numeric
@attribute r.c_gesundheit_new numeric
@attribute r.c_wc_new numeric
@attribute r.c_bank_new numeric
@attribute r.c_telefon_new numeric
@attribute r.c_recycling_new numeric
@attribute r.c_parkbank_new numeric
@attribute r.c_briefe_und_pakete_new numeric
@attribute r.c_friedhof_new numeric
@attribute r.c_automaten_new numeric
@attribute r.c_oepnv_new numeric
@attribute r.c_restaurant_new numeric
@attribute r.c_fast_food_new numeric
@attribute r.c_friseur_new numeric
@attribute r.c_essen_und_trinken_new numeric
@attribute r.c_kleidung_new numeric
@attribute r.c_sonstige_waren_new numeric
@attribute r.c_werkstatt_new numeric
@attribute r.c_kosmetik_und_beauty_new numeric
@attribute r.c_medical_new numeric
@attribute r.c_print_new numeric
@attribute r.c_massage_new numeric
@attribute r.c_drogerie_new numeric
@attribute r.c_reisen_new numeric
@attribute r.c_technik_new numeric
@attribute r.c_spielzeug_und_geschenke_new numeric
@attribute r.c_waescherei_new numeric
@attribute r.c_kunst_new numeric
@attribute r.c_beerdigung_new numeric
@attribute r.c_handwerk_new numeric
@attribute r.c_leerstand_new numeric
@attribute r.c_sonstiger_shop_new numeric
@attribute r.c_sonstiges_gebaeude_new numeric
@attribute r.c_sonstiges_gelaende_new numeric
@attribute r.c_sonstiges_tourismus_new numeric
@attribute r.t_hostel_new numeric
@attribute r.t_hotel_new numeric
@attribute r.t_sonstige_new numeric
@attribute r.t_kunstwerk_new numeric
@attribute r.t_kunstzentrum_new numeric
@attribute r.t_gallerie_new numeric
@attribute r.t_info_new numeric
@attribute r.t_museum_new numeric
@attribute r.t_aussichtspunkt_new numeric
@attribute r.t_zoo_new numeric
@attribute r.t_schwimmen_new numeric
@attribute r.t_basketball_new numeric
@attribute r.t_fussball_new numeric
@attribute r.t_sportzentrum_new numeric
@attribute r.t_tischtennis_new numeric
@attribute r.t_sauna_new numeric
@attribute r.t_tennis_new numeric
@attribute r.t_kampfsport_new numeric
@attribute r.t_fitnesszentrum_new numeric
@attribute r.t_spielplatz_new numeric
@attribute r.t_wassersport_new numeric
@attribute r.t_spielothek_new numeric
@attribute r.t_sonstige_sportarten_new numeric
@attribute r.t_kindergarten_new numeric
@attribute r.t_buero_new numeric
@attribute r.t_tankstelle_new numeric
@attribute r.t_coworking_space_new numeric
@attribute r.t_universitaet_new numeric
@attribute r.t_poilzei_new numeric
@attribute r.t_feuerwehr_new numeric
@attribute r.t_kita_new numeric
@attribute r.t_hoehere_schule_new numeric
@attribute r.t_wochenmarkt_new numeric
@attribute r.t_kino_new numeric
@attribute r.t_biergarten_new numeric
@attribute r.t_autovermietung_new numeric
@attribute r.t_buecherei_new numeric
@attribute r.t_nachbarschaftszentrum_new numeric
@attribute r.t_theater_new numeric
@attribute r.t_eisdiele_new numeric
@attribute r.t_nachtclub_new numeric
@attribute r.t_kirche_new numeric
@attribute r.t_moschee_new numeric
@attribute r.t_sonstige_tempel_new numeric
@attribute r.t_schule_new numeric
@attribute r.t_bordell_new numeric
@attribute r.t_post_filiale_new numeric
@attribute r.t_sozialeinrichtung_new numeric
@attribute r.t_ladestation_new numeric
@attribute r.t_zahnarzt_new numeric
@attribute r.t_fahrradverleih_new numeric
@attribute r.t_fahrschule_new numeric
@attribute r.t_tierarzt_new numeric
@attribute r.t_botschaft_new numeric
@attribute r.t_taxistand_new numeric
@attribute r.t_wc_new numeric
@attribute r.t_bankfiliale_new numeric
@attribute r.t_arzt_new numeric
@attribute r.t_parkplatz_new numeric
@attribute r.t_bar_new numeric
@attribute r.t_apotheke_new numeric
@attribute r.t_pub_new numeric
@attribute r.t_telefon_new numeric
@attribute r.t_kaffee_new numeric
@attribute r.t_sonstige_cafes_new numeric
@attribute r.t_fahrrad_parkplatz_new numeric
@attribute r.t_muelleimer_new numeric
@attribute r.t_parkbank_new numeric
@attribute r.t_krankenhaus_new numeric
@attribute r.t_klinik_new numeric
@attribute r.t_geldautomat_new numeric
@attribute r.t_briefkasten_new numeric
@attribute r.t_friedhof_new numeric
@attribute r.t_musikschule_new numeric
@attribute r.t_paketautomat_new numeric
@attribute r.t_sonstige_automaten_new numeric
@attribute r.t_fahrscheinautomat_new numeric
@attribute r.t_parkticketautomat_new numeric
@attribute r.t_kotbeutelautomat_new numeric
@attribute r.t_zigarettenautomat_new numeric
@attribute r.t_suessigkeitenautomat_new numeric
@attribute r.t_briefmarkenautomat_new numeric
@attribute r.t_kondomautomat_new numeric
@attribute r.t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.t_getraenkeautomat_new numeric
@attribute r.t_grillplatz_new numeric
@attribute r.t_glascontainer_new numeric
@attribute r.t_glas__und_kleidungscontainer_new numeric
@attribute r.t_kleidungscontainer_new numeric
@attribute r.t_sonstige_container_new numeric
@attribute r.t_restaurant_italiener_new numeric
@attribute r.t_restaurant_deutsch_new numeric
@attribute r.t_restaurant_indisch_new numeric
@attribute r.t_restaurant_asiatisch_new numeric
@attribute r.t_restaurant_sushi_new numeric
@attribute r.t_restaurant_griechisch_new numeric
@attribute r.t_restaurant_steakhouse_new numeric
@attribute r.t_restaurant_international_new numeric
@attribute r.t_restaurant_tuerkisch_new numeric
@attribute r.t_fastfood_kebap_new numeric
@attribute r.t_fastfood_burger_new numeric
@attribute r.t_fastfood_asiatisch_new numeric
@attribute r.t_fastfood_pizza_new numeric
@attribute r.t_fastfood_pommesbude_new numeric
@attribute r.t_fast_food_sonstiges_new numeric
@attribute r.t_restaurant_sonstiges_new numeric
@attribute r.t_friseur_new numeric
@attribute r.t_baeckerei_new numeric
@attribute r.t_kleidung_new numeric
@attribute r.t_supermarkt_new numeric
@attribute r.t_kiosk_new numeric
@attribute r.t_florist_new numeric
@attribute r.t_fahrrad_new numeric
@attribute r.t_kosmetik_und_beauty_new numeric
@attribute r.t_optiker_new numeric
@attribute r.t_schuhe_new numeric
@attribute r.t_buecher_new numeric
@attribute r.t_massage_new numeric
@attribute r.t_schmuck_new numeric
@attribute r.t_autoreperatur_new numeric
@attribute r.t_drogerie_new numeric
@attribute r.t_reisen_new numeric
@attribute r.t_mobilfunk_new numeric
@attribute r.t_moebel_new numeric
@attribute r.t_getraenke_new numeric
@attribute r.t_feinkost_new numeric
@attribute r.t_elektronik_new numeric
@attribute r.t_boutique_new numeric
@attribute r.t_autohaus_new numeric
@attribute r.t_spirituosen_new numeric
@attribute r.t_geschenke_new numeric
@attribute r.t_postenmarkt_new numeric
@attribute r.t_schlachter_new numeric
@attribute r.t_waescherei_new numeric
@attribute r.t_computer_new numeric
@attribute r.t_spielzeug_new numeric
@attribute r.t_copyshop_new numeric
@attribute r.t_schneider_new numeric
@attribute r.t_foto_new numeric
@attribute r.t_kunst_new numeric
@attribute r.t_suessigkeiten_new numeric
@attribute r.t_dekoration_new numeric
@attribute r.t_reinigung_new numeric
@attribute r.t_beerdigung_new numeric
@attribute r.t_sport_new numeric
@attribute r.t_zoofachgeschaeft_new numeric
@attribute r.t_textilgeschaeft_new numeric
@attribute r.t_hoergeraete_new numeric
@attribute r.t_baumarkt_new numeric
@attribute r.t_leerstand_new numeric
@attribute r.t_medical_new numeric
@attribute r.t_second_hand_new numeric
@attribute r.t_zeitung_new numeric
@attribute r.t_eisenwarenhandlung_new numeric
@attribute r.t_sonstiger_shop_new numeric
@attribute r.t_baudenkmal_new numeric
@attribute r.t_haltestelle_new numeric
@attribute r.t_sonstiges_gebaeude_new numeric
@attribute r.t_sonstiges_gelaende_new numeric
@attribute r.t_sonstiges_denkmal_new numeric
@attribute r.t_sonstiges_tourismus_new numeric
@attribute r.t_sonstiges_sport_new numeric
@attribute r.t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.117045,0.058522,0.234089,0.175567,0.029261,4.330651,0,0.351134,0,1.316752,0.117045,0.848574,0,0,0.058522,0.029261,0,0.146306,0.087783,0,0.058522,0.029261,0.175567,0,0,0.058522,0,0.029261,0.029261,0.087783,0,0.029261,0.029261,0.029261,0,0,0.380395,0.468178,0.175567,0,0,4.155084,0.175567,0.087783,0.058522,0.058522,0.321873,0.058522,0.029261,0.029261,0.029261,0.029261,0.029261,0.087783,0,0.087783,0,0,0.029261,0,0,0,0.117045,0.234089,0,0.058522,0,0,0,0.058522,0.029261,0,0,0,0,0,0,0,0,0,0.058522,0,0,0,0,0.087783,0,0,0.087783,0.058522,0.029261,0,0,0,0,0,0,0,0,0,0,0,0,0.029261,0,0,0,0,0,0,0,0,0.029261,0,0,0.029261,0,0.029261,0,0,0,0.029261,0,0,0,0,0,0.029261,0,0.058522,0.029261,0.175567,0.321873,0.468178,0,0,0,0.146306,0,0.029261,0.029261,0,0,0,0,0,0,0,0,0,0,0,0,0.029261,0,0.029261,0.087783,0,0,0,0.029261,0,0.029261,0,0,0,0,0,0.058522,0,0.029261,0.029261,0.058522,0.058522,0.146306,0,0,0.029261,0,0.029261,0.029261,0.058522,0.029261,0.029261,0.029261,0.029261,0.087783,0,0.087783,0,0,0,0,0.087783,0,0,0,0,0,0,0,0,0,0,0.029261,0,0,0,0,0,0.029261,0,0,0,0,0,0,0,0,0,0.117045,0,4.155084,0.234089,0,0,0.058522,0,0,negativ
0.041287,0.082575,0,0.206437,0.082575,2.105654,0,0.247724,0,0.784459,0.103218,0.61931,0,0.020644,0.020644,0.020644,0,0,0,0,0.061931,0.082575,0.061931,0,0,0,0,0.061931,0.020644,0.061931,0,0,0.082575,0.041287,0.041287,0,0.020644,0.516092,0.082575,0,0,2.043723,0.165149,0.020644,0.020644,0.185793,0.020644,0.061931,0.123862,0.020644,0.041287,0.041287,0.041287,0,0,0,0,0,0,0.020644,0.020644,0,0.123862,0.123862,0,0,0,0.020644,0,0,0,0,0,0.020644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020644,0.082575,0,0,0,0,0,0.020644,0,0,0,0,0,0,0,0,0.041287,0,0,0,0,0.020644,0,0,0.020644,0.020644,0,0,0,0,0,0,0.041287,0.020644,0.082575,0,0.020644,0,0.041287,0,0,0.020644,0.041287,0.020644,0.516092,0,0,0.020644,0.061931,0,0,0.020644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103218,0,0,0.020644,0,0,0,0,0,0.020644,0,0,0,0,0,0.041287,0.020644,0.041287,0,0.020644,0.041287,0.041287,0.020644,0.020644,0.041287,0,0.020644,0.041287,0.020644,0.082575,0,0,0,0,0.041287,0.020644,0,0,0.020644,0.020644,0,0,0,0,0,0,0.020644,0,0,0,0,0,0,0.020644,0,0,0,0,0,0,0,0.020644,0,0.020644,0.123862,0.020644,2.043723,0.123862,0,0,0,0,0,negativ
0.304692,0.038087,0.190433,0.11426,0.038087,5.179768,0,0.304692,0,2.97075,0,0.228519,0,0.11426,0,0.038087,0.152346,0.076173,0.11426,0,0.076173,0.038087,0.190433,0,0,0.038087,0,0,0,0,0,0,0,0.038087,0,0.076173,0.266606,1.86624,0.457038,0,0.038087,4.989336,0.228519,0.076173,0,0.11426,0,0,0,0,0,0,0,0,0,0,0.038087,0,0,0,0,0,0.076173,0.228519,0,0.038087,0,0.11426,0,0,0,0,0.152346,0,0,0,0,0,0,0,0,0,0.038087,0,0,0,0.038087,0,0.038087,0,0.038087,0,0,0,0,0,0,0,0.038087,0,0,0,0.038087,0,0.038087,0,0,0,0,0,0.038087,0,0,0,0,0,0,0,0,0,0,0.038087,0,0,0.11426,0,0,0,0.076173,0,0,0.076173,0.190433,1.86624,0,0,0,0.380865,0,0,0.038087,0,0,0,0,0.038087,0,0.038087,0,0,0,0,0.076173,0,0,0,0,0.076173,0,0,0,0,0,0,0,0,0,0,0,0,0.076173,0.152346,0,0.038087,0,0,0.076173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076173,0,4.989336,0.228519,0,0,0.038087,0,0.076173,negativ
0.046644,0.046644,0.046644,0.396474,0.11661,4.197957,0.046644,0.303186,0,1.166099,0.209898,0.326508,0,0,0,0.023322,0.046644,0,0.046644,0,0.209898,0.11661,0.326508,0,0,0.069966,0,0.023322,0.046644,0.046644,0,0.046644,0.093288,0.046644,0.046644,0,0.186576,0.279864,0.23322,0,0.046644,3.871449,0.186576,0.069966,0.11661,0.046644,0.069966,0.046644,0,0,0.046644,0.069966,0,0.023322,0.023322,0,0,0.023322,0.023322,0.046644,0,0,0,0.303186,0,0,0,0,0,0,0,0,0.046644,0.023322,0,0,0,0,0,0,0,0,0,0,0,0.046644,0,0,0,0.046644,0.11661,0,0,0.139932,0,0,0,0,0,0,0.023322,0,0,0.023322,0,0.023322,0,0,0,0,0.023322,0,0.046644,0.023322,0.023322,0.023322,0,0,0,0.046644,0,0.046644,0,0.046644,0.046644,0,0.023322,0,0,0,0.023322,0.256542,0.186576,0.279864,0,0,0.046644,0.209898,0,0,0.023322,0.023322,0,0,0.023322,0,0,0,0,0,0,0.023322,0,0,0,0,0,0,0,0.023322,0,0,0,0,0,0,0,0,0,0.023322,0.046644,0.163254,0.11661,0,0.023322,0.023322,0.023322,0.023322,0,0,0.023322,0,0.046644,0,0.023322,0,0.023322,0.023322,0,0,0,0,0,0.023322,0,0,0,0,0,0,0,0,0,0,0,0.023322,0,0,0.023322,0.046644,0.023322,0,0,0,0,0,0.023322,0,0.023322,0,0,0,3.871449,0.303186,0,0,0,0,0,negativ
0.580058,0.80008,0.160016,1.040104,0.60006,1.280128,0,1.840184,0.040004,1.240124,1.020102,3.120312,0,0.480048,0,0.10001,0.080008,0.080008,0.080008,0.140014,0.180018,0.60006,0.20002,0,0,0,0.020002,0.540054,0.080008,0.220022,0.040004,0.040004,0.560056,0,0.220022,0.020002,0.060006,0.160016,0.020002,0,0.020002,1.080108,1.10011,0.520052,0.50005,1.020102,0.440044,0.280028,0.10001,0.280028,0.040004,0.160016,0.10001,0.060006,0.040004,0.120012,0.040004,0.080008,0.040004,0.020002,0.060006,0,0.760076,0.920092,0,0.020002,0.040004,0.420042,0.020002,0,0.060006,0.020002,0.080008,0.020002,0,0,0,0,0,0.020002,0,0.040004,0,0,0.020002,0.020002,0,0.080008,0.040004,0.120012,0.60006,0,0,0.020002,0,0,0,0,0,0,0.020002,0,0.020002,0,0,0.140014,0.020002,0.040004,0,0,0.020002,0.060006,0.040004,0.080008,0,0.10001,0.140014,0,0.040004,0,0,0,0.080008,0.180018,0,0.360036,0.240024,0.160016,0.020002,0,0.080008,0.060006,0.060006,0.160016,0,0,0.140014,0.020002,0,0,0,0,0,0,0,0,0.020002,0,0,0,0,0,0,0,0,0,0.240024,0.080008,0.040004,0.160016,0.020002,0.040004,0.060006,0.080008,0.040004,0.120012,0.040004,0.060006,0.120012,0,0.180018,0.340034,0.50005,0.320032,0.320032,0.20002,0.30003,0.020002,0.080008,0.280028,0.020002,0.080008,0.160016,0.10001,0.040004,0,0.060006,0.040004,0.060006,0.140014,0.040004,0.060006,0.060006,0,0.020002,0.10001,0.020002,0.020002,0,0.040004,0.020002,0.020002,0,0,0,0.040004,0,0.020002,0.040004,0.020002,0.020002,0,0.020002,0,0.020002,0,0.020002,0.020002,0,0.040004,0.760076,0,1.080108,0.920092,0,0,0.020002,0,0.020002,positiv
0.079554,0.357995,0.159109,0.676213,0.258552,4.832936,0,1.133652,0.039777,4.793158,0.377884,1.988862,0,0.059666,0,0.019889,0.019889,0.079554,0.079554,0,0.238663,0.258552,0.377884,0,0,0.079554,0.019889,0.318218,0.039777,0.099443,0.039777,0.019889,0.178998,0,0.13922,0.099443,0.974543,2.30708,0.019889,0,0.278441,4.455052,0.71599,0.318218,0.13922,0.71599,0.258552,0.159109,0.079554,0.099443,0.079554,0.119332,0.039777,0.019889,0.059666,0.079554,0.059666,0.039777,0.039777,0,0.019889,0,0.357995,1.093874,0,0,0.019889,0.019889,0.019889,0,0,0.019889,0.019889,0,0,0,0,0,0,0.039777,0,0,0,0,0.039777,0,0,0,0,0.238663,0.258552,0,0,0,0,0,0,0,0.019889,0,0,0,0,0,0,0.019889,0.019889,0.019889,0,0.019889,0,0,0.019889,0.039777,0.059666,0.019889,0.079554,0.039777,0.019889,0,0,0,0.039777,0.039777,0,0.13922,0.099443,0.178998,0.099443,0.019889,0.059666,0.238663,0.974543,2.30708,0,0,0.099443,0.019889,0,0.019889,0,0.039777,0.338107,0,0,0.019889,0.019889,0,0,0.178998,0.019889,0,0,0,0,0,0.178998,0.019889,0.019889,0.099443,0.019889,0.019889,0.019889,0.019889,0.019889,0.099443,0,0,0.079554,0,0.13922,0.298329,0.13922,0.238663,0.178998,0.198886,0.13922,0.059666,0.039777,0.099443,0.059666,0.019889,0.119332,0.039777,0,0.019889,0.019889,0.059666,0.039777,0,0.039777,0.059666,0.039777,0.019889,0.019889,0,0.039777,0.019889,0.039777,0.019889,0,0.019889,0,0.039777,0.019889,0.019889,0,0.019889,0.019889,0,0,0,0.059666,0.019889,0.019889,0,0,0,0,0,0.357995,0,4.116945,1.093874,0,0,0,0,0.079554,positiv
0.107805,0.258732,0.021561,0.301854,0.194049,1.250539,0,0.62527,0,0.560586,0.366537,0.948685,0,0.043122,0.064683,0.043122,0,0,0.021561,0.043122,0.064683,0.194049,0.021561,0,0,0,0,0.172488,0,0.021561,0,0.021561,0.172488,0,0.064683,0,0.021561,0.237171,0.086244,0,0,1.228978,0.495903,0.107805,0.129366,0.258732,0.107805,0.194049,0.021561,0.064683,0.043122,0.064683,0.043122,0,0.064683,0,0.086244,0.064683,0.021561,0,0,0,0.150927,0.194049,0,0,0,0.043122,0,0.043122,0,0,0,0.021561,0.021561,0,0,0,0,0,0,0,0,0,0,0.021561,0,0,0,0.043122,0.194049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021561,0,0,0,0,0,0.021561,0.043122,0.021561,0,0,0.043122,0,0,0,0,0,0,0.021561,0.043122,0,0.064683,0.086244,0.107805,0,0.021561,0,0,0,0.237171,0,0,0.043122,0.086244,0,0,0,0,0.021561,0.021561,0,0,0,0,0,0,0,0,0.021561,0,0,0,0.064683,0.021561,0.043122,0.021561,0,0,0.021561,0,0,0.021561,0.043122,0,0,0,0.043122,0.323415,0.129366,0.064683,0.064683,0.064683,0.107805,0.043122,0.021561,0.064683,0.021561,0.043122,0.064683,0.043122,0.021561,0,0,0.064683,0,0.064683,0,0.021561,0,0,0,0,0.043122,0.021561,0,0.043122,0,0.043122,0,0,0,0.021561,0,0,0.021561,0,0,0,0.043122,0,0,0,0.021561,0,0,0,0.150927,0,1.207417,0.194049,0,0,0,0,0,negativ
0.015474,0.061897,0.061897,0.216641,0.35591,2.584219,0,0.340436,0,0.588026,0.108321,0.526128,0,0,0,0,0.015474,0.015474,0.046423,0,0.046423,0.35591,0.123795,0,0,0,0,0.061897,0.077372,0.077372,0,0,0.061897,0,0.030949,0,0.123795,0.015474,0.154744,0,0.061897,2.460424,0.201167,0.061897,0.061897,0.154744,0.015474,0.077372,0.077372,0.015474,0.030949,0.030949,0.030949,0,0,0.015474,0.015474,0,0,0,0.046423,0,0.061897,0.232116,0,0,0,0,0,0,0,0,0.015474,0,0,0,0,0,0,0,0,0,0,0,0,0.015474,0,0,0.015474,0.030949,0.35591,0.030949,0,0,0,0,0,0.015474,0,0,0,0,0,0.015474,0,0.046423,0,0,0,0,0,0,0,0.061897,0.046423,0,0,0,0,0,0,0,0.015474,0,0,0.015474,0.046423,0.046423,0,0,0.030949,0.046423,0.108321,0.015474,0.015474,0,0.015474,0.154744,0,0,0,0.046423,0,0,0,0.015474,0,0,0,0,0,0,0,0.015474,0,0,0.061897,0,0,0,0.015474,0,0,0.015474,0.015474,0.015474,0.015474,0,0,0,0.030949,0.092846,0.061897,0.046423,0.015474,0.061897,0.030949,0.015474,0,0.015474,0.015474,0,0,0.030949,0,0.046423,0,0,0,0.015474,0,0,0.015474,0,0.030949,0,0.015474,0.015474,0,0,0.015474,0,0.015474,0,0,0,0.015474,0,0,0,0,0.015474,0,0.015474,0.046423,0,0,0,0.015474,0,0.061897,0,2.460424,0.232116,0,0,0,0,0.030949,positiv
0.019303,0.077211,0.096514,0.173725,0.077211,1.988187,0,0.193028,0.019303,0.559781,0.193028,0.521175,0,0.019303,0,0,0,0.019303,0.077211,0.019303,0.038606,0.077211,0.115817,0,0,0,0,0.057908,0.038606,0.038606,0.019303,0.019303,0.057908,0,0.038606,0,0.154422,0.193028,0.096514,0,0.019303,1.87237,0.077211,0.077211,0.135119,0.135119,0.077211,0.096514,0.115817,0.038606,0.019303,0,0,0,0,0,0.057908,0,0,0.019303,0,0,0.019303,0.077211,0,0,0,0.019303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019303,0.057908,0,0,0,0.038606,0.077211,0.019303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019303,0,0,0,0.019303,0.019303,0.038606,0.019303,0.038606,0,0,0,0,0,0,0.019303,0.019303,0,0.019303,0,0.038606,0,0,0.038606,0.077211,0.115817,0.193028,0,0,0.019303,0.077211,0,0,0,0.019303,0,0,0,0,0,0.019303,0,0,0,0,0,0.038606,0,0,0,0,0,0,0,0,0.019303,0,0,0,0,0,0,0,0.077211,0.057908,0.135119,0.038606,0.019303,0.019303,0.057908,0.038606,0.019303,0.038606,0,0.019303,0,0,0,0.038606,0,0,0,0,0,0,0,0.019303,0.057908,0.019303,0,0.038606,0,0,0,0.057908,0,0.019303,0,0,0,0,0,0.019303,0,0,0.019303,0.019303,0,0,0,0,0,0,0.019303,0,1.87237,0.077211,0,0,0,0,0.019303,negativ
0.03103,0,0.06206,0.09309,0.12412,2.761659,0,0.155149,0,0.279269,0,0.155149,0,0,0,0,0.03103,0.03103,0.03103,0,0,0.12412,0.12412,0,0,0,0,0,0.03103,0,0,0.03103,0,0,0.06206,0,0.186179,0,0,0,0,2.63754,0.03103,0.12412,0,0.06206,0.03103,0,0.03103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03103,0.06206,0,0,0,0,0,0,0,0,0.03103,0,0,0,0,0,0,0.03103,0,0,0,0,0,0.03103,0,0,0,0,0.12412,0,0,0,0,0,0,0,0,0,0,0.03103,0,0,0,0,0,0,0,0,0,0,0.03103,0.03103,0,0,0,0,0,0,0,0,0.03103,0,0.03103,0,0,0,0,0,0,0.06206,0.12412,0,0,0,0.03103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03103,0.09309,0.03103,0,0.03103,0.03103,0.03103,0,0,0,0,0,0,0,0,0,0.03103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03103,0,2.63754,0.06206,0,0,0,0,0,negativ
0,0,0.019686,0.275607,0.059059,1.752072,0,0.078745,0.019686,0.511841,0.019686,0.118117,0,0,0,0,0,0,0.019686,0,0.059059,0.059059,0.019686,0,0,0,0,0,0.039372,0,0.019686,0,0.137803,0,0.039372,0,0.177176,0.236234,0,0,0,1.732386,0.078745,0,0,0.039372,0,0.039372,0,0,0.019686,0,0,0,0,0,0,0,0,0.019686,0,0,0.019686,0.098431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019686,0,0,0,0.039372,0.059059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019686,0,0,0.019686,0,0,0.039372,0,0.019686,0,0,0,0,0,0,0.039372,0.078745,0.019686,0,0.019686,0,0,0,0,0,0.177176,0.236234,0.019686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019686,0,0,0.019686,0.019686,0,0,0,0,0,0,0,0,0.019686,0,0.019686,0,0,0,0.019686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019686,0,0,0,0,0,0.019686,0,0,0,0,0,0,0,0,0,0,0,0.019686,0,0,0,0.019686,0,0,0,0,0,0,0.019686,0,1.732386,0.098431,0,0,0,0,0,negativ
0.248803,0.342104,0.093301,0.186602,0.155502,1.212913,0.0311,0.746408,0,0.528706,0.124401,0.653107,0,0.0311,0.0311,0,0.155502,0.062201,0.0311,0.062201,0.0311,0.155502,0.062201,0.0311,0,0,0,0.279903,0.093301,0.124401,0,0,0.0311,0.0311,0.0311,0,0.124401,0,0.062201,0,0,1.150712,0.373204,0.248803,0.124401,0.248803,0.155502,0.0311,0,0,0.0311,0.0311,0,0,0,0.062201,0,0,0,0,0,0,0.093301,0.311003,0,0.0311,0.0311,0,0,0,0,0,0.155502,0,0.0311,0,0,0,0,0,0.0311,0,0,0,0.0311,0,0,0.0311,0,0,0.155502,0,0.0311,0,0,0,0,0,0,0,0,0,0,0.0311,0,0,0,0,0,0,0.0311,0.0311,0,0.062201,0,0,0,0,0,0,0,0.0311,0,0.0311,0,0.062201,0,0.217702,0,0.0311,0.093301,0.062201,0.093301,0,0,0,0.0311,0.062201,0,0,0,0,0.0311,0,0,0,0,0,0,0,0,0,0,0.0311,0,0,0.062201,0.0311,0,0.0311,0,0,0,0.062201,0,0.0311,0,0,0.0311,0,0.186602,0.186602,0.124401,0.093301,0.155502,0.0311,0.093301,0.0311,0,0,0.0311,0,0.0311,0,0,0,0,0,0.0311,0,0.0311,0,0.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093301,0,1.119612,0.311003,0,0,0.0311,0,0.0311,positiv
