@relation '20180909_h1_plr_distcalc-weka.filters.unsupervised.attribute.Remove-R17-89-weka.filters.unsupervised.attribute.Remove-R2,4-14-weka.filters.unsupervised.attribute.Remove-R1,3-233-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R2-86,1'

@attribute r.oa_total_d_tourismus_stock numeric
@attribute r.oa_total_d_vergnuegung_stock numeric
@attribute r.oa_total_d_sport_und_erholung_stock numeric
@attribute r.oa_total_d_public_service_stock numeric
@attribute r.oa_total_d_buero_stock numeric
@attribute r.oa_total_d_mobilitaet_stock numeric
@attribute r.oa_total_d_sonstiges_stock numeric
@attribute r.oa_total_d_gastronomie_stock numeric
@attribute r.oa_total_d_religion_stock numeric
@attribute r.oa_total_d_oeffentlicher_raum_stock numeric
@attribute r.oa_total_d_dienstleistung_stock numeric
@attribute r.oa_total_d_waren_stock numeric
@attribute r.oa_total_d_leerstand_stock numeric
@attribute r.oa_gastro_c_fast_food_stock numeric
@attribute r.oa_gastro_c_restaurant_stock numeric
@attribute r.oa_gastro_c_cafe_stock numeric
@attribute r.oa_gastro_t_restaurant_italiener_stock numeric
@attribute r.oa_gastro_t_restaurant_deutsch_stock numeric
@attribute r.oa_gastro_t_restaurant_indisch_stock numeric
@attribute r.oa_gastro_t_restaurant_asiatisch_stock numeric
@attribute r.oa_gastro_t_restaurant_sushi_stock numeric
@attribute r.oa_gastro_t_restaurant_griechisch_stock numeric
@attribute r.oa_gastro_t_restaurant_steakhouse_stock numeric
@attribute r.oa_gastro_t_restaurant_international_stock numeric
@attribute r.oa_gastro_t_restaurant_tuerkisch_stock numeric
@attribute r.oa_gastro_t_restaurant_sonstiges_stock numeric
@attribute r.oa_gastro_t_eisdiele_stock numeric
@attribute r.oa_gastro_t_sonstige_cafes_stock numeric
@attribute r.oa_gastro_t_kaffee_stock numeric
@attribute r.oa_gastro_t_fastfood_kebap_stock numeric
@attribute r.oa_gastro_t_fastfood_burger_stock numeric
@attribute r.oa_gastro_t_fastfood_asiatisch_stock numeric
@attribute r.oa_gastro_t_fastfood_pizza_stock numeric
@attribute r.oa_gastro_t_fastfood_pommesbude_stock numeric
@attribute r.oa_gastro_t_fast_food_sonstiges_stock numeric
@attribute r.oa_dl_c_friseur_stock numeric
@attribute r.oa_dl_c_kosmetik_und_beauty_stock numeric
@attribute r.oa_dl_c_massage_stock numeric
@attribute r.oa_dl_c_reisen_stock numeric
@attribute r.oa_dl_c_waescherei_stock numeric
@attribute r.oa_dl_c_beerdigung_stock numeric
@attribute r.oa_pubserv_c_bildung_stock numeric
@attribute r.oa_pubserv_c_sicherheit_stock numeric
@attribute r.oa_pubserv_c_sonstiges_stock numeric
@attribute r.oa_pubserv_c_sozial_stock numeric
@attribute r.oa_pubserv_c_gesundheit_stock numeric
@attribute r.oa_pubserv_c_bank_stock numeric
@attribute r.oa_waren_c_essen_und_trinken_stock numeric
@attribute r.oa_waren_c_kleidung_stock numeric
@attribute r.oa_waren_c_sonstige_waren_stock numeric
@attribute r.oa_waren_c_werkstatt_stock numeric
@attribute r.oa_waren_c_medical_stock numeric
@attribute r.oa_waren_c_print_stock numeric
@attribute r.oa_waren_c_drogerie_stock numeric
@attribute r.oa_waren_c_technik_stock numeric
@attribute r.oa_waren_c_spielzeug_und_geschenke_stock numeric
@attribute r.oa_waren_c_kunst_stock numeric
@attribute r.oa_waren_c_handwerk_stock numeric
@attribute r.oa_waren_c_sonstiger_shop_stock numeric
@attribute r.oa_vergnuegung_t_kunstzentrum_stock numeric
@attribute r.oa_vergnuegung_t_gallerie_stock numeric
@attribute r.oa_vergnuegung_t_museum_stock numeric
@attribute r.oa_vergnuegung_t_zoo_stock numeric
@attribute r.oa_vergnuegung_t_spielothek_stock numeric
@attribute r.oa_vergnuegung_t_kino_stock numeric
@attribute r.oa_vergnuegung_t_biergarten_stock numeric
@attribute r.oa_vergnuegung_t_theater_stock numeric
@attribute r.oa_vergnuegung_t_nachtclub_stock numeric
@attribute r.oa_vergnuegung_t_bordell_stock numeric
@attribute r.oa_vergnuegung_t_bar_stock numeric
@attribute r.oa_vergnuegung_t_pub_stock numeric
@attribute r.oa_sport_t_schwimmen_stock numeric
@attribute r.oa_sport_t_basketball_stock numeric
@attribute r.oa_sport_t_fussball_stock numeric
@attribute r.oa_sport_t_sportzentrum_stock numeric
@attribute r.oa_sport_t_tischtennis_stock numeric
@attribute r.oa_sport_t_sauna_stock numeric
@attribute r.oa_sport_t_tennis_stock numeric
@attribute r.oa_sport_t_kampfsport_stock numeric
@attribute r.oa_sport_t_fitnesszentrum_stock numeric
@attribute r.oa_sport_t_spielplatz_stock numeric
@attribute r.oa_sport_t_wassersport_stock numeric
@attribute r.oa_sport_t_sonstige_sportarten_stock numeric
@attribute r.oa_sport_t_sonstiges_sport_stock numeric
@attribute r.oa_sport_t_sonstiges_erholung_stock numeric
@attribute r.status_klasse_prj_bi {hoch,niedrig}

@data
0.291667,0.114224,1.038281,0.868891,0.850291,1.296041,0,0.60259,0,1.528074,0.965071,0.674929,0,1.330459,0.941118,0.443947,0.496623,2.733626,0,0,0.418588,8.082986,1.067312,0,0,0.892778,0.762788,0.190163,0.419598,0.367753,0.392503,0,0,0.659051,2.627385,0.670874,0.474612,0.269787,0.17422,5.737738,1.514497,0.914766,0,2.876851,0,1.160766,0.806791,1.939595,0.162553,0.739033,1.372046,1.065054,0.662331,0.555052,0.148439,0,0,0,0.174907,0,0,2.807917,0,0,0,21.073502,0,0,1.47793,0.460289,0.7212,0,0,0,1.616938,0,0,0,0,0,2.357434,0,0,0,0.128518,hoch
0.116401,0.557868,1.09346,1.18183,0.328771,1.128263,0,0.969745,0,0.761414,1.474927,1.411591,0,0.838902,0.938136,1.81032,2.198065,1.252422,0,0.661772,2.939529,0.180709,3.588419,0,0,0.281805,0.451643,1.69822,4.547677,0.973235,2.756347,0.015563,0.591321,4.628178,0.307121,0.762599,0.52568,1.723975,1.288287,0.135074,8.156589,0.476181,0,0.753953,0.004802,1.322186,1.726263,0.867194,1.236865,0.783474,0.731719,3.223,0.380974,3.270834,1.455819,0.645918,1.014361,0,0.537943,2.518716,0,4.782574,0,0,2.446333,0,0.01992,0,2.490754,1.065081,0.628895,0,0,0,3.749556,0,0,0,0,0,1.626281,0,0.763337,0,1.004444,hoch
1.153527,0.196579,1.898347,0.819695,1.882099,1.546893,0,0.430248,0,1.37041,0.673805,0.417755,0,1.685798,0.851942,0,0,0.910743,0,0,0,2.870994,0,0,0,1.742118,0,0,0,0,0,0,0,0,3.725644,0.813615,2.997104,0,0,2.084122,0,0.897729,0,3.224613,0,1.972561,0.150541,1.595105,0,0.24373,0.527301,3.608063,3.233191,0,0,0,0,0,0.97666,0,0,0,0,0,0,53.987787,0,0,0,0,0,0,0,0,3.056555,0,0,0,0,0,2.213364,0,0,0,0,hoch
1.037949,0.397585,0.461119,1.130347,0.105093,1.470294,1.284729,0.795291,0,1.450054,0.493901,0.456972,0,0.915678,1.124621,0.489355,2.005018,1.849129,0.569496,0.901826,0.013448,0.10794,0.012863,2.247422,0,0.90435,0.871812,0.348956,0.098232,0.147067,0.01261,3.44825,0,1.384018,0.999713,1.148679,0,1.903869,0.105182,1.387607,0.125479,1.617398,0,0.482754,0.912312,0.36505,0.995488,0.851301,0.382163,0.793373,1.002901,0.580672,7.230803,0.03476,0.530963,0,4.03476,0,0.96911,0,0,15.29914,0,0,0,0,5.248752,0,0.018004,0.634917,0.024015,0,0,0,0.03336,0,3.135154,93.921963,0,0,2.324717,0,0,0,0.01227,hoch
0.250851,0.325066,0.574504,1.256421,0.284833,1.768138,8.430344,0.712079,0.066351,1.370517,0.304506,0.370559,0,1.134695,1.063048,0.25507,1.070699,1.790678,0.364054,0.32685,0,0,0.100834,3.136128,0.238518,1.28921,0.453782,0.205624,0,1.070257,0,0.840956,0.134046,9.941052,0.749179,0.67382,0,0.983342,0,5.971974,0,2.08422,0,2.849941,0.288909,0.451838,0.223897,0.938458,0.123635,0.856673,0.514867,0.270681,7.795034,0,0.345465,0,0.926834,0.534677,1.492526,0,0,20.514116,17.914795,0,0.406955,0,1.389232,0,0,0.330673,0.097168,0,0,0,0,0,16.512493,478.234909,0,0,1.147627,0,0,0,0,hoch
1.443666,0.978191,0.51513,1.108168,1.234673,0.640452,2.561739,1.368865,0.488883,0.707942,1.604561,1.324087,1.597266,0.872815,1.109905,0.694569,1.149427,1.334673,1.085315,1.144244,1.187878,1.003233,1.042262,1.289562,0.786739,1.046023,0.860656,0.482008,0.859203,0.695525,0.911548,0.841465,1.723624,0.925414,0.770281,0.702112,1.954595,1.882567,0.843722,0.720113,0.191549,0.777391,0.67713,1.083235,0.897671,1.289275,1.148318,0.79017,1.506222,0.998139,0.281941,0.869019,0.724323,0.799014,0.769186,1.222174,1.145725,1.37553,1.382005,1.269741,1.115049,0.508738,0,0.932899,0.282129,0.418286,1.028537,1.495705,1.108505,1.793597,0.553309,0,0,0,0.435764,0.643694,6.363346,0,2.426462,2.419901,0.756272,0,1.263001,0,1.333197,hoch
1.272437,1.463832,0.596585,1.113534,1.402858,0.541163,1.106457,1.295024,0.436383,0.75627,1.811172,1.241477,0.572983,1.061539,1.014399,0.74543,0.9846,0.57742,0.857175,1.019402,1.405957,1.713804,0.833683,1.472504,1.378782,1.001343,1.219026,0.492314,0.435989,1.127671,1.363868,1.184124,1.876094,0.537686,0.825985,0.819432,2.049867,1.196807,0.901344,0.678843,0.30285,0.884258,0.05719,0.492017,1.731831,1.33523,0.73416,0.930934,0.945854,0.736945,0.472572,0.730513,1.023007,0.535986,0.952832,0.439414,0.897922,1.443961,2.016975,2.191092,1.415707,0.846762,0,1.178781,0.276279,0.432178,0.803646,0.985507,1.337915,2.020422,0.328102,0,0,0,0.478492,0.676895,2.918814,0,3.123366,3.107831,0.626203,0,2.890895,0,0.891259,niedrig
0.80991,1.225646,0.654899,1.27991,1.697004,0.436557,0.155342,1.343511,1.127501,0.832968,1.660777,1.256247,0.37831,0.899671,1.033212,1.077518,1.17773,0.57159,1.750469,1.465824,1.205544,1.069233,0.864717,0.796125,1.503487,0.84374,1.385771,1.186047,0.273118,1.039082,0.5339,0.632611,1.759705,0.231908,0.838926,0.890989,1.659557,1.024419,1.027557,0.680632,1.082374,1.201983,0,0.337384,1.615416,0.991127,0.629229,1.005132,0.752887,0.938933,0.530946,0.96324,1.45064,0.854261,0.7904,1.057234,0.624039,1.925232,1.513996,1.132413,0.920027,0.624301,0,0.991164,0.329935,0.76212,0.488807,0.582668,1.889492,1.428569,0.798789,0,0,0,0.794487,0.798215,2.212071,0,2.199125,1.449258,0.827671,0,3.080849,0,0.635607,hoch
1.066077,1.121982,0.915165,0.831342,1.257163,0.693031,0,0.958205,0.891111,1.204119,1.429713,0.967403,0,0.8963,1.075365,0.835786,1.21808,0.400351,0.676862,1.060222,0.808662,0.748388,0.704777,1.204484,1.831465,1.210133,1.479242,0.483402,0.434087,1.479803,0.463013,0.937993,1.750156,0.15187,0.567834,0.923483,1.997621,0.549781,1.076276,0.694131,0.665598,1.134002,0,0.138597,2.166826,0.988354,0.648979,1.138403,0.483203,0.903603,1.067117,0.708325,1.098725,0.643143,1.306971,0.548692,0.619147,3.2505,1.357898,1.947568,2.92336,0.484468,0,0.608196,0.451144,3.905365,1.307039,0.684215,0.724372,1.268569,0.73092,0,0,0,2.155107,0.823681,5.221551,0,2.575332,0.552536,0.776391,0,2.080503,0,0.339243,niedrig
0.788912,0.903221,0.571943,1.373578,1.202984,0.52573,0.208054,1.305321,1.520107,0.853674,1.511491,1.30318,1.038012,1.002136,1.020055,0.874732,1.244222,0.981721,1.541296,1.251604,1.173404,1.477661,0.643459,0.901476,0.943292,0.803484,0.960904,1.033608,0.366246,0.981256,0.305643,0.876749,1.762915,0.42627,1.054714,0.881713,0.940088,1.100681,1.419025,1.406169,0.465475,1.07936,0.031922,0.710385,0.997888,0.986224,0.911398,1.105803,0.685501,1.076918,0.516866,1.659252,1.278515,0.542416,0.919757,0.967466,0.575313,1.134582,1.154216,0.526128,0.374456,0.874928,0,1.827287,0.662704,0.598116,0.445088,0.417371,1.90544,0.925627,1.035149,0,0,0,0.782982,1.758043,3.810749,0,1.746455,0.654469,0.694857,0,1.244256,0,0.571604,hoch
0.309748,1.069749,0.739159,1.48439,1.231392,0.816601,0.056922,1.186946,1.875529,0.997622,1.125984,0.940357,0.815471,1.010685,1.018501,0.860528,1.553551,0.512344,1.799856,0.884793,0.507519,0.676028,0.503892,0.658323,1.481345,0.944371,0.84585,1.060515,0.446156,1.330938,0.174821,0.363213,1.631195,0.124626,1.105693,1.045602,1.060243,1.008139,0.821711,0.969925,0.295203,1.430052,0,0.437359,0.416219,0.650731,0.96516,1.158851,0.529532,0.908949,1.253052,1.064695,1.533685,0.85101,0.668778,1.718185,0.723437,1.218414,0.979453,0,0.59072,0.680326,0,0.638809,1.099804,2.708561,0.354516,0.254881,3.669047,0.602994,1.016174,0,0.265258,0,2.041783,1.276065,0.595812,0,2.576326,0.968443,0.74381,0,0.548348,0,1.03598,niedrig
0.387551,1.059476,0.776944,1.12358,1.25289,0.804635,0,1.22206,1.06999,0.997139,1.096829,1.089656,0.057392,0.81313,1.040019,1.27442,1.323026,0.379325,2.454549,1.063365,0.738109,0.83693,0.64559,0.665254,1.212504,0.980972,1.357167,1.567809,0.475405,1.012685,0.071159,0.169901,1.68167,0,0.888685,0.886666,1.799489,1.090621,0.851091,0.734711,0.566229,1.329969,0,0.636797,0.939826,0.726875,0.864696,1.057237,0.581911,0.924084,0.788664,0.933548,1.813436,1.271894,0.847976,2.004665,1.002482,1.855082,1.09477,0.158818,1.249733,0.751099,0,0.760525,0.995508,0.825725,0.416604,0.511769,2.09544,0.875216,1.122183,0,0,0,0.934487,0.966147,0.427129,0,1.895803,1.714651,0.973067,0,1.007755,0,1.249545,niedrig
0.172282,0.631214,0.880267,0.604419,0.678197,1.902238,0,0.439735,0.259222,1.474841,0.367754,0.457744,0,0.688735,1.021108,1.728301,1.289105,0.763022,1.945137,0.660285,0.492937,0.566298,0.471485,1.510643,0.889082,1.035456,1.024041,2.907627,0.416772,0.777967,0,0.01306,2.224642,0,0.659365,0.804194,2.20178,1.680714,0.42339,0.40833,0.267339,1.587566,0,1.77343,1.278669,0.420142,0.583676,1.217987,0.526102,0.83021,1.440534,0.482255,1.614633,1.48511,0.497826,1.454361,0.76469,1.271228,0.882463,0.180321,0.674789,0.368297,0,0.272495,0.554204,0.419324,1.997802,0.30142,1.012596,1.110845,1.206478,0,0,0,1.149578,0.9021,0.040143,0,1.381353,4.959994,0.399966,0,0.846614,0,2.705162,hoch
0.416939,1.047886,0.825194,1.618259,1.048769,0.781238,1.054836,1.142027,1.437135,0.805692,1.63361,1.099998,0.263769,0.701935,1.118222,1.113872,1.309091,0.672706,1.357033,1.124669,0.823854,1.026848,1.01123,1.302819,0.888839,1.127447,1.322885,0.654634,1.744136,0.433705,1.63703,0.938959,0.789347,0.21154,0.64791,0.879876,1.048776,1.245249,1.592467,0.963798,0.085645,1.421573,0,0.784011,0.077265,0.896245,0.703387,1.208475,0.584964,0.981386,0.623305,1.22066,1.313484,0.784586,0.521359,2.433943,0.733416,0.9492,0.934766,0,0,1.392745,0,0.00556,2.788525,2.367471,1.204163,0.005699,1.868189,0.782689,1.125569,0.044651,3.800624,0,0.472691,1.305083,0,0,1.512271,0,0.955012,0,0.955833,0,0.975911,hoch
0.503937,1.116405,0.909055,1.67042,1.245382,0.738004,0.666446,1.172561,1.860478,0.839734,1.673199,0.972175,0.284061,0.677808,1.164575,0.90408,1.277395,0.733646,1.396604,1.533231,0.618036,0.877801,0.739075,1.284448,0.730556,1.179407,1.01414,0.443776,1.718044,0.503791,1.607102,0.668607,0.649152,0.121758,0.668564,0.851284,1.577714,1.250107,1.064553,0.975664,0,1.45166,0,0.555298,0.079928,0.902441,0.671479,1.216863,0.534131,0.997708,0.730356,0.932921,1.67601,0.564678,0.281827,2.302933,0.505751,1.991043,0.959223,0,0,1.657452,0,0,1.855587,5.255483,1.334715,0,1.630563,0.790474,1.055014,0,2.486145,0,0.279972,1.103307,0,0,1.108875,0,1.225416,0,0.62525,0,1.07944,hoch
1.002856,0.903997,1.440559,1.246842,0.826097,1.205234,0.187423,0.736838,1.848606,0.958074,1.061911,0.876748,0,0.759326,1.186808,0.548053,0.78229,1.248042,0.730938,0.996759,0.418204,2.894455,0.400004,1.19045,0.28457,1.547717,0.686234,0.241626,0.970948,1.508849,0.90825,0.279116,1.717629,0,0.352069,0.984508,1.882478,0.874483,0.472796,0.824171,0,1.484877,0,0.438597,0.650693,0.90716,0.471495,1.176548,0.596797,1.256209,0.507193,0.466572,1.508094,0.187178,0.068244,0.782631,0.157712,7.040369,1.064947,0,0,0.792004,0,0,0.58731,6.84818,0.693315,0.401245,1.491323,0.433165,1.410717,0,0.448145,0,0.038651,0.610659,0,0,0.178849,0.148819,1.905312,0,0.135305,0,0.842578,niedrig
2.46736,0.567256,0.858432,0.875246,2.542397,1.309138,0,0.707841,0.521338,1.043885,0.608355,0.691181,0,1.201145,0.760803,1.872321,0.926301,1.789431,1.96366,0.920815,0.373652,0.318022,0.238261,0.10064,0.1641,0.504024,3.656785,1.068989,0.374553,2.162272,2.089639,0.058692,0.24811,3.31261,0.84153,1.184449,1.370528,1.338243,0,0.105167,0,0.588082,4.347527,0.110237,2.67236,1.353441,0.779498,1.192454,0.110959,0.960683,1.166416,2.510436,1.741734,1.192998,0.855815,0.375431,0.351243,0.336652,1.218576,4.763421,0,3.338317,0,0,0.189066,6.906628,0.624938,2.607825,0.104017,0.388743,0.852726,0,0,0,0.295429,0.715474,0,0,0.558959,0.364451,0.989243,0,2.167616,0,2.019225,hoch
1.389037,0.581452,0.978412,0.980217,0.740175,1.590981,0,0.503118,0.940784,1.013112,0.490488,0.934149,0,0.807727,1.09849,0.941104,1.80474,0.476215,0.709268,0.516779,0,3.900851,0,0.271393,0,1.273479,1.559216,0.427239,0.942162,2.013953,0.881322,0,1.56661,0,0.316251,1.109535,1.25875,1.172964,0.021172,0.972575,0,1.566625,1.163718,0.0912,0.805233,0.581489,0.734581,0.863795,0.262127,1.705102,1.303598,0.830314,0.61153,0.250656,0.408748,0.29799,0,11.668669,1.5072,0,0,0,0,0,0,2.676195,0.000317,3.362494,1.769441,0.508683,1.302832,0,0.277124,0,1.390421,0.248777,0,0,0.657742,0.000666,1.989023,0,0.000101,0,0.575848,niedrig
0.244569,0.813348,0.707107,1.385692,1.095319,1.300444,0,0.830793,1.207828,1.029857,0.839264,0.874988,0,0.962371,0.910523,1.635979,1.839804,0,1.241231,0.904373,0,4.199835,0,0,0,0.721002,2.699016,0.747241,1.6488,2.168314,1.54233,0,1.217911,0,0.545468,1.070769,0.815063,1.680685,0,1.181606,0,1.430099,2.37886,0,1.012561,0.652558,0.781652,1.14612,0.339646,0.845364,0.863897,2.334038,1.045767,0.773168,1.240623,0.919353,0,3.389157,1.241362,0,0,0,0,0,0,0,0,0.320543,2.248898,1.0506,1.440825,0,1.15245,0,5.559129,0.142982,0,0,2.629503,0,1.02023,0,0,0,1.022346,niedrig
0.104207,0.55164,2.811864,0.957693,0.830367,1.803812,0,0.698937,0.196923,0.737162,0.895311,0.854398,0,1.131559,0.98776,0.711933,1.979645,0.256268,0.240547,0.175265,0,2.839083,0,0,0,1.213512,0.89448,0.738152,0.319532,1.059185,0.298899,0,0.236027,0.996282,1.782227,1.00055,1.655739,0.783084,1.03299,0.565289,0,1.247035,0.561179,0.244044,0.475951,1.052591,0.729846,1.144696,0.36686,1.046684,1.359507,2.654078,0.521228,0.129095,0.852145,2.345047,0,0.557347,1.06844,0,0,0,0,1.389352,0,0,0,0.074089,0.540608,0.597476,1.857409,0,9.760914,0,0.227924,1.235705,0,0,0.549533,1.152048,1.276415,0,0,0,0.213658,niedrig
1.036289,0.624051,0.688719,1.122982,2.772642,0.889024,0,1.047326,0.334403,1.042733,0.664172,0.993727,0,1.607771,0.821315,0.396428,0.712619,1.599564,0.01362,0,1.974818,0,0.017263,1.610292,0.475948,1.017333,1.080165,0.008199,0,1.307609,1.851753,0,1.475613,3.109277,1.96521,1.095743,0,1.607198,0,0.020653,9.10476,0.838909,0,0,0.954181,1.223503,1.176622,0.867504,0.603524,1.103155,2.341846,0.014214,0.696843,1.039812,0.977905,0,3.820924,0,1.550493,0,0,0,0,0,0,0,0,5.887174,0,0.690825,1.296093,0,0,0,0,0.38944,0,0,0,0,1.261654,0,0,0,3.191876,niedrig
0.464064,0.829346,1.074196,0.798022,1.262628,1.156733,0,0.874559,2.791339,1.100219,0.775547,1.006623,0,1.829113,0.705502,0.478707,0.419735,0.675959,0.802608,0.254149,0.660544,1.518978,0,0.533738,5.018367,0.728408,0.430328,0.605625,0.28732,2.480318,0.619381,0.048915,1.423134,1.040002,2.305264,1.556822,0,0.384436,0.148729,0.265202,2.158102,1.23018,0.189433,0.762141,0.411954,0.984158,0.76191,1.043729,0.350658,0.705043,4.50615,0.112959,0.19214,0.392676,1.47404,0.608503,1.110684,0.144699,1.108316,0.1371,0,0,0,0,0,0,0.07596,1.237295,1.492156,0.707248,1.636184,0,1.214158,0,0,2.30574,0,0,0.46487,1.005387,0.817077,0,0.933277,0,0.630718,niedrig
0.180934,0.870368,1.415972,1.358098,0.942188,1.475925,0,0.695255,0.184215,0.731328,1.680423,0.964532,0,1.456843,0.835811,0.724197,0.883156,0,0.124762,0,0,4.942381,0.158135,0.133591,0,1.301284,0,1.653901,0,1.199806,0,0,0.122418,0.47198,2.561763,0.98165,2.159273,0.742082,0.958426,0.04964,0.198183,1.113075,0,0,0.043452,1.369434,0.730641,0.909444,0.544786,0.239011,3.031416,3.003533,0,0.058999,0.994971,4.551083,0,0,1.26674,0,0,0,0,0,0,0,0,0,0.641054,0.578636,2.056758,0,4.169292,0,0,0.586204,0,0,2.32177,6.05534,1.073664,0,0,0,1.101378,niedrig
0.042658,0.97307,1.464014,0.718756,1.347453,1.771723,0,0.490568,3.321367,0.973203,0.521165,0.888948,0,2.102989,0.577021,0.492283,0.279036,0.367324,0,0,0,2.001493,1.735046,0,0,0.946828,0.992196,0.300173,0,0.217757,0.850473,0,0,12.060312,3.169013,1.443772,0.934013,0.320994,0.414576,0,0,1.062451,0,0,0.317809,0.692159,1.664008,1.15432,0.174099,2.329578,2.453857,0.595716,0.167579,0.247793,0.144828,3.132335,0,0,0.316644,0,0,0.581424,0,0,0,0,0,0,10.338174,0.069433,0.524953,0,0,0,0,0,0,0,0.714779,0.785688,1.457556,0,0,0,2.832811,niedrig
0.30506,0.263103,1.295864,0.812517,0.109233,1.561498,0,1.277185,0,0.920399,1.313142,0.831548,0,1.163529,0.986473,0.631886,1.643644,0.022252,2.268439,0,0.027473,0.182576,2.875226,2.451168,0,0.91415,0.015027,1.430605,0,1.055926,0.025761,0,2.246162,0.043255,1.563126,1.061622,0.208882,0.085578,0.092716,2.121753,8.548261,0.645246,0,0,2.448,1.538595,0.716181,0.989163,0.060004,1.965695,3.441974,3.696269,0.014127,2.306615,0.104002,0.387901,0.077463,0,0.143828,0,0,0,0,0,0,0,0,0.23689,0,0.172498,2.380138,0,0,0,0,0.442071,0,0,0.191779,0.500174,1.726455,0,0,0,1.670536,niedrig
0.217784,0.407586,1.407904,0.710792,0.220367,2.052393,0,1.101935,0,0.776301,0.917398,0.758446,0,0.995825,1.080495,0.532185,1.736068,0.036234,2.018867,0.024596,0,0,2.558895,2.161735,0,1.192951,0,1.21539,0,0.911178,0,0,1.980936,0,1.329077,1.080192,0,0,0,2.332016,9.310294,1.050278,0,0,2.129285,1.202433,0.546656,1.307746,0.009423,1.663529,2.714035,2.95308,0,1.924285,0,0,0,0,0.253904,0,0,0,0,0,0,0,0,0,0.161888,0,2.484567,0,0.3001,0,0,1.812855,0,0,0.095281,0.248498,1.207283,0,0,0,1.107716,niedrig
0.482928,1.186248,2.851576,1.036714,0.177927,1.436054,0,0.868685,0.383358,0.914406,0.523701,0.719939,0,1.176002,0.798676,1.715806,0.815225,1.70772,0,0,0,5.383356,8.066376,0,0,0.2039,4.612804,0.087253,0,0.119819,3.953922,0,0,2.870495,1.572913,1.784616,0,0,0,0,0,0.205637,0,0,1.813926,2.004013,1.007961,0.71396,0.814937,1.434009,1.685209,1.900967,1.703459,2.518841,0,0.35464,0,0,1.183812,0,0,3.926378,0,0.230687,0,0,0,0,0.978813,0.055495,1.891494,0,0,1.508272,0,0,0,0,1.74781,0,2.24859,0,0.126119,0,0.22283,hoch
0.491914,0.610021,2.039575,0.867595,0.21767,2.030649,0,0.801187,0.401875,0.849582,0.639389,0.632704,0,1.001907,1.057573,0.651983,0.755314,1.200913,0,0.364677,0,2.092188,3.769309,0,0,1.454883,1.79272,0,0,1.077064,1.536652,0,0.491107,3.144695,1.001631,1.693524,0,0,0,0.603125,0,1.076814,0,0.647342,0.776927,1.205737,0.67592,0.744948,1.140719,1.162004,1.241674,1.089132,0.694778,1.027342,0,0.423028,0,0,1.911815,0,0,2.736791,0,1.627117,0,2.291617,0,0,1.995343,0.209851,1.425142,0,0,0,0,0,0,0,0.875907,0,2.410187,0,0,0,0.235863,hoch
0.374661,0.540474,3.403108,1.297044,0.57672,1.613728,0,0.659114,0,0.754064,0.890448,0.769114,0,1.718178,0.613724,1.329505,1.189572,1.226886,0,0.83283,0,0,1.448792,0,0,0.34112,3.655664,0,0,2.344955,0,0,5.268513,2.384855,1.2742,1.573872,0,0,0,1.395347,0,1.250162,1.327436,0.813526,1.461114,0.592635,0.92229,0.881393,0.188201,1.612917,4.370936,0.484993,0,0.997566,0,0,0,0,1.458522,0,0,8.684666,0,1.600539,0,8.33356,0,0,0,0,1.063054,0,0,0,3.775304,0.223031,0,0,0.61964,0,1.626328,0,0.22605,0,0.68479,niedrig
0.108401,0.678666,1.750842,1.695475,0.130165,1.484794,0,1.003423,0,0.879398,0.699635,0.710735,0,1.259413,1.012998,0.210894,0.394341,3.175088,0,2.1553,0,0,3.749365,0,0,0.705467,0.579882,0,0,2.022053,0,0,3.687527,6.171826,0.374044,1.168414,0,0,0,4.079913,0,0.76135,0,2.451941,0.322117,1.315827,0.751798,1.009375,0.836396,0.644195,1.363086,2.067727,0,0.082983,0,0,0,0,2.194309,0,0,1.993139,0,5.021804,0,15.246865,0,0,0,0,0.902079,0,0,0,1.845666,0,0,0,0.092584,0,2.244964,0,0,0,0.321427,hoch
0.119732,0.283632,0.455995,0.831032,0.138947,2.417342,0,0.701135,0,1.12237,0.341196,0.460634,0,1.455081,0.958256,0,1.127293,1.512072,0,1.521538,0,2.299293,2.646871,0,0,0.706029,0,0,0,2.702559,0,0,2.049041,4.35701,1.014883,1.161336,0,0,1.233471,2.783895,0,1.224232,0,1.66463,0,1.036957,0.595535,1.259316,0.576204,1.15875,0,1.061645,0.458904,0,0,0,0,0,2.06624,0,0,0,0,3.998483,0,12.139925,0,0,0,0.46399,1.11078,0,0,0,0,0,0,0,0,0,2.617287,0,0,0,0,niedrig
1.462056,0.199325,0.891191,1.039056,1.350334,2.358452,0,0.587367,0,0.575476,0.25123,0.857441,0,2.524748,0.465357,0,0,0,0,1.914581,0,0,0,0,0,0.577694,0,0,0,0,13.060605,0,0,10.965024,2.231895,1.784616,0,0,0,0,0,0.868786,0,0,2.021118,0.744306,1.506284,0.640835,0.69168,1.004092,5.430789,1.782454,0,0,0,0,0,6.295704,0.964978,0,0,0,0,0,0,0,0,0,0,0,2.514201,0,0,0,0,0,0,0,0,0,1.744858,0,0,0,2.428203,niedrig
