@relation '20180909_h3a_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.prev_d_tourismus_new numeric
@attribute r.prev_d_vergnuegung_new numeric
@attribute r.prev_d_sport_und_erholung_new numeric
@attribute r.prev_d_public_service_new numeric
@attribute r.prev_d_buero_new numeric
@attribute r.prev_d_mobilitaet_new numeric
@attribute r.prev_d_sonstiges_new numeric
@attribute r.prev_d_gastronomie_new numeric
@attribute r.prev_d_religion_new numeric
@attribute r.prev_d_oeffentlicher_raum_new numeric
@attribute r.prev_d_dienstleistung_new numeric
@attribute r.prev_d_waren_new numeric
@attribute r.prev_d_leerstand_new numeric
@attribute r.prev_c_uebernachtung_new numeric
@attribute r.prev_c_sehenswuerdigkeit_new numeric
@attribute r.prev_c_kultur_new numeric
@attribute r.prev_c_info_new numeric
@attribute r.prev_c_sport_new numeric
@attribute r.prev_c_erholung_new numeric
@attribute r.prev_c_zwielicht_new numeric
@attribute r.prev_c_bildung_new numeric
@attribute r.prev_c_buero_new numeric
@attribute r.prev_c_individual_new numeric
@attribute r.prev_c_hipster_new numeric
@attribute r.prev_c_sicherheit_new numeric
@attribute r.prev_c_sonstiges_new numeric
@attribute r.prev_c_ausgehen_new numeric
@attribute r.prev_c_gaststaetten_new numeric
@attribute r.prev_c_sozial_new numeric
@attribute r.prev_c_cafe_new numeric
@attribute r.prev_c_religioese_gebaeude_new numeric
@attribute r.prev_c_post_new numeric
@attribute r.prev_c_gesundheit_new numeric
@attribute r.prev_c_wc_new numeric
@attribute r.prev_c_bank_new numeric
@attribute r.prev_c_telefon_new numeric
@attribute r.prev_c_recycling_new numeric
@attribute r.prev_c_parkbank_new numeric
@attribute r.prev_c_briefe_und_pakete_new numeric
@attribute r.prev_c_friedhof_new numeric
@attribute r.prev_c_automaten_new numeric
@attribute r.prev_c_oepnv_new numeric
@attribute r.prev_c_restaurant_new numeric
@attribute r.prev_c_fast_food_new numeric
@attribute r.prev_c_friseur_new numeric
@attribute r.prev_c_essen_und_trinken_new numeric
@attribute r.prev_c_kleidung_new numeric
@attribute r.prev_c_sonstige_waren_new numeric
@attribute r.prev_c_werkstatt_new numeric
@attribute r.prev_c_kosmetik_und_beauty_new numeric
@attribute r.prev_c_medical_new numeric
@attribute r.prev_c_print_new numeric
@attribute r.prev_c_massage_new numeric
@attribute r.prev_c_drogerie_new numeric
@attribute r.prev_c_reisen_new numeric
@attribute r.prev_c_technik_new numeric
@attribute r.prev_c_spielzeug_und_geschenke_new numeric
@attribute r.prev_c_waescherei_new numeric
@attribute r.prev_c_kunst_new numeric
@attribute r.prev_c_beerdigung_new numeric
@attribute r.prev_c_handwerk_new numeric
@attribute r.prev_c_leerstand_new numeric
@attribute r.prev_c_sonstiger_shop_new numeric
@attribute r.prev_c_sonstiges_gebaeude_new numeric
@attribute r.prev_c_sonstiges_gelaende_new numeric
@attribute r.prev_c_sonstiges_tourismus_new numeric
@attribute r.prev_t_hostel_new numeric
@attribute r.prev_t_hotel_new numeric
@attribute r.prev_t_sonstige_new numeric
@attribute r.prev_t_kunstwerk_new numeric
@attribute r.prev_t_kunstzentrum_new numeric
@attribute r.prev_t_gallerie_new numeric
@attribute r.prev_t_info_new numeric
@attribute r.prev_t_museum_new numeric
@attribute r.prev_t_aussichtspunkt_new numeric
@attribute r.prev_t_zoo_new numeric
@attribute r.prev_t_schwimmen_new numeric
@attribute r.prev_t_basketball_new numeric
@attribute r.prev_t_fussball_new numeric
@attribute r.prev_t_sportzentrum_new numeric
@attribute r.prev_t_tischtennis_new numeric
@attribute r.prev_t_sauna_new numeric
@attribute r.prev_t_tennis_new numeric
@attribute r.prev_t_kampfsport_new numeric
@attribute r.prev_t_fitnesszentrum_new numeric
@attribute r.prev_t_spielplatz_new numeric
@attribute r.prev_t_wassersport_new numeric
@attribute r.prev_t_spielothek_new numeric
@attribute r.prev_t_sonstige_sportarten_new numeric
@attribute r.prev_t_kindergarten_new numeric
@attribute r.prev_t_buero_new numeric
@attribute r.prev_t_tankstelle_new numeric
@attribute r.prev_t_coworking_space_new numeric
@attribute r.prev_t_universitaet_new numeric
@attribute r.prev_t_poilzei_new numeric
@attribute r.prev_t_feuerwehr_new numeric
@attribute r.prev_t_kita_new numeric
@attribute r.prev_t_hoehere_schule_new numeric
@attribute r.prev_t_wochenmarkt_new numeric
@attribute r.prev_t_kino_new numeric
@attribute r.prev_t_biergarten_new numeric
@attribute r.prev_t_autovermietung_new numeric
@attribute r.prev_t_buecherei_new numeric
@attribute r.prev_t_nachbarschaftszentrum_new numeric
@attribute r.prev_t_theater_new numeric
@attribute r.prev_t_eisdiele_new numeric
@attribute r.prev_t_nachtclub_new numeric
@attribute r.prev_t_kirche_new numeric
@attribute r.prev_t_moschee_new numeric
@attribute r.prev_t_sonstige_tempel_new numeric
@attribute r.prev_t_schule_new numeric
@attribute r.prev_t_bordell_new numeric
@attribute r.prev_t_post_filiale_new numeric
@attribute r.prev_t_sozialeinrichtung_new numeric
@attribute r.prev_t_ladestation_new numeric
@attribute r.prev_t_zahnarzt_new numeric
@attribute r.prev_t_fahrradverleih_new numeric
@attribute r.prev_t_fahrschule_new numeric
@attribute r.prev_t_tierarzt_new numeric
@attribute r.prev_t_botschaft_new numeric
@attribute r.prev_t_taxistand_new numeric
@attribute r.prev_t_wc_new numeric
@attribute r.prev_t_bankfiliale_new numeric
@attribute r.prev_t_arzt_new numeric
@attribute r.prev_t_parkplatz_new numeric
@attribute r.prev_t_bar_new numeric
@attribute r.prev_t_apotheke_new numeric
@attribute r.prev_t_pub_new numeric
@attribute r.prev_t_telefon_new numeric
@attribute r.prev_t_kaffee_new numeric
@attribute r.prev_t_sonstige_cafes_new numeric
@attribute r.prev_t_fahrrad_parkplatz_new numeric
@attribute r.prev_t_muelleimer_new numeric
@attribute r.prev_t_parkbank_new numeric
@attribute r.prev_t_krankenhaus_new numeric
@attribute r.prev_t_klinik_new numeric
@attribute r.prev_t_geldautomat_new numeric
@attribute r.prev_t_briefkasten_new numeric
@attribute r.prev_t_friedhof_new numeric
@attribute r.prev_t_musikschule_new numeric
@attribute r.prev_t_paketautomat_new numeric
@attribute r.prev_t_sonstige_automaten_new numeric
@attribute r.prev_t_fahrscheinautomat_new numeric
@attribute r.prev_t_parkticketautomat_new numeric
@attribute r.prev_t_kotbeutelautomat_new numeric
@attribute r.prev_t_zigarettenautomat_new numeric
@attribute r.prev_t_suessigkeitenautomat_new numeric
@attribute r.prev_t_briefmarkenautomat_new numeric
@attribute r.prev_t_kondomautomat_new numeric
@attribute r.prev_t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.prev_t_getraenkeautomat_new numeric
@attribute r.prev_t_grillplatz_new numeric
@attribute r.prev_t_glascontainer_new numeric
@attribute r.prev_t_glas__und_kleidungscontainer_new numeric
@attribute r.prev_t_kleidungscontainer_new numeric
@attribute r.prev_t_sonstige_container_new numeric
@attribute r.prev_t_restaurant_italiener_new numeric
@attribute r.prev_t_restaurant_deutsch_new numeric
@attribute r.prev_t_restaurant_indisch_new numeric
@attribute r.prev_t_restaurant_asiatisch_new numeric
@attribute r.prev_t_restaurant_sushi_new numeric
@attribute r.prev_t_restaurant_griechisch_new numeric
@attribute r.prev_t_restaurant_steakhouse_new numeric
@attribute r.prev_t_restaurant_international_new numeric
@attribute r.prev_t_restaurant_tuerkisch_new numeric
@attribute r.prev_t_fastfood_kebap_new numeric
@attribute r.prev_t_fastfood_burger_new numeric
@attribute r.prev_t_fastfood_asiatisch_new numeric
@attribute r.prev_t_fastfood_pizza_new numeric
@attribute r.prev_t_fastfood_pommesbude_new numeric
@attribute r.prev_t_fast_food_sonstiges_new numeric
@attribute r.prev_t_restaurant_sonstiges_new numeric
@attribute r.prev_t_friseur_new numeric
@attribute r.prev_t_baeckerei_new numeric
@attribute r.prev_t_kleidung_new numeric
@attribute r.prev_t_supermarkt_new numeric
@attribute r.prev_t_kiosk_new numeric
@attribute r.prev_t_florist_new numeric
@attribute r.prev_t_fahrrad_new numeric
@attribute r.prev_t_kosmetik_und_beauty_new numeric
@attribute r.prev_t_optiker_new numeric
@attribute r.prev_t_schuhe_new numeric
@attribute r.prev_t_buecher_new numeric
@attribute r.prev_t_massage_new numeric
@attribute r.prev_t_schmuck_new numeric
@attribute r.prev_t_autoreperatur_new numeric
@attribute r.prev_t_drogerie_new numeric
@attribute r.prev_t_reisen_new numeric
@attribute r.prev_t_mobilfunk_new numeric
@attribute r.prev_t_moebel_new numeric
@attribute r.prev_t_getraenke_new numeric
@attribute r.prev_t_feinkost_new numeric
@attribute r.prev_t_elektronik_new numeric
@attribute r.prev_t_boutique_new numeric
@attribute r.prev_t_autohaus_new numeric
@attribute r.prev_t_spirituosen_new numeric
@attribute r.prev_t_geschenke_new numeric
@attribute r.prev_t_postenmarkt_new numeric
@attribute r.prev_t_schlachter_new numeric
@attribute r.prev_t_waescherei_new numeric
@attribute r.prev_t_computer_new numeric
@attribute r.prev_t_spielzeug_new numeric
@attribute r.prev_t_copyshop_new numeric
@attribute r.prev_t_schneider_new numeric
@attribute r.prev_t_foto_new numeric
@attribute r.prev_t_kunst_new numeric
@attribute r.prev_t_suessigkeiten_new numeric
@attribute r.prev_t_dekoration_new numeric
@attribute r.prev_t_reinigung_new numeric
@attribute r.prev_t_beerdigung_new numeric
@attribute r.prev_t_sport_new numeric
@attribute r.prev_t_zoofachgeschaeft_new numeric
@attribute r.prev_t_textilgeschaeft_new numeric
@attribute r.prev_t_hoergeraete_new numeric
@attribute r.prev_t_baumarkt_new numeric
@attribute r.prev_t_leerstand_new numeric
@attribute r.prev_t_medical_new numeric
@attribute r.prev_t_second_hand_new numeric
@attribute r.prev_t_zeitung_new numeric
@attribute r.prev_t_eisenwarenhandlung_new numeric
@attribute r.prev_t_sonstiger_shop_new numeric
@attribute r.prev_t_baudenkmal_new numeric
@attribute r.prev_t_haltestelle_new numeric
@attribute r.prev_t_sonstiges_gebaeude_new numeric
@attribute r.prev_t_sonstiges_gelaende_new numeric
@attribute r.prev_t_sonstiges_denkmal_new numeric
@attribute r.prev_t_sonstiges_tourismus_new numeric
@attribute r.prev_t_sonstiges_sport_new numeric
@attribute r.prev_t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.123946,0.371839,0.18592,0.030987,0.061973,0.18592,0,0.402826,0,0.464799,0.123946,0.712692,0,0,0.030987,0.030987,0.09296,0.09296,0.09296,0,0,0.061973,0.18592,0,0,0,0,0.340853,0.030987,0.030987,0,0,0,0.030987,0,0,0.030987,0.09296,0.09296,0,0.030987,0,0.123946,0.247893,0.123946,0.464799,0.09296,0.030987,0.061973,0,0,0.030987,0,0,0,0,0,0,0,0,0.030987,0,0,0.18592,0,0,0,0,0,0.030987,0.030987,0,0.09296,0,0,0,0,0,0,0,0.030987,0,0,0,0,0,0,0,0.061973,0,0.061973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030987,0,0,0,0,0,0,0,0.030987,0,0,0.030987,0,0,0,0,0.030987,0,0,0.030987,0.154933,0,0.18592,0,0,0,0.123946,0.030987,0.09296,0,0,0,0.030987,0,0,0.061973,0.030987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030987,0,0,0,0,0,0.030987,0.030987,0,0.061973,0,0,0.030987,0,0.154933,0.030987,0.123946,0.123946,0,0.030987,0.27888,0,0.030987,0,0,0,0.030987,0,0.030987,0.030987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030987,0,0,0.030987,0,0,0,0,0,0,0,0,0,0,0.061973,0,0.030987,0,0,0,0.18592,0,0,0,0,0.09296,positiv
0.051628,0.361393,0.051628,0.20651,0.051628,0.20651,0,0.41302,0,0.387207,0.025814,0.258138,0,0.025814,0.025814,0.051628,0,0,0.051628,0.025814,0,0.051628,0.20651,0,0,0.025814,0.025814,0.258138,0.025814,0.154883,0,0.025814,0.077441,0,0.077441,0,0.077441,0.051628,0.025814,0,0.025814,0,0.129069,0.129069,0.025814,0.232324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025814,0,0,0.180696,0,0,0,0.025814,0,0.025814,0.025814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051628,0,0,0,0,0.051628,0,0,0,0,0,0,0,0,0,0,0.051628,0,0,0.025814,0.025814,0.025814,0,0,0,0,0.025814,0.025814,0.025814,0.051628,0,0,0.025814,0,0,0,0,0.051628,0.077441,0,0.103255,0,0.154883,0,0.051628,0.077441,0.103255,0.025814,0.051628,0,0,0.025814,0.025814,0,0,0,0,0,0,0,0.025814,0,0,0,0,0,0,0.051628,0,0,0,0.051628,0,0,0.051628,0,0,0,0,0.025814,0.025814,0,0,0.025814,0,0.077441,0,0.025814,0.103255,0,0.025814,0.051628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025814,0,0,0,0,0,0,0,0,0.180696,0,0,0,0,0,positiv
0.074127,0.321218,0.024709,0.222381,0,0.444763,0,0.568308,0.024709,0.469472,0.098836,0.815399,0,0.049418,0.024709,0,0,0,0.024709,0.074127,0.049418,0,0.345927,0,0,0,0,0.247091,0,0.098836,0.024709,0,0.098836,0,0.074127,0,0.074127,0.049418,0,0,0,0.098836,0.2718,0.197672,0.098836,0.395345,0.197672,0.024709,0,0,0,0.024709,0,0,0,0.098836,0,0,0,0,0,0,0.074127,0.345927,0,0,0.024709,0.024709,0,0,0,0,0,0,0.024709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024709,0,0,0,0,0,0,0,0,0,0,0,0,0.024709,0,0,0,0,0,0.024709,0,0,0.074127,0,0,0.024709,0,0.074127,0,0,0,0,0,0.049418,0,0,0.098836,0.098836,0.148254,0,0.024709,0.074127,0.247091,0.049418,0.049418,0,0,0.024709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024709,0,0,0,0.024709,0.024709,0.024709,0,0.024709,0,0.024709,0,0,0.049418,0.024709,0,0,0.123545,0.148254,0.098836,0.098836,0.123545,0,0.197672,0.024709,0,0,0,0.049418,0.024709,0,0,0,0,0,0.074127,0,0.024709,0,0.024709,0,0,0.049418,0,0,0,0,0,0,0,0,0,0,0.024709,0,0,0,0,0,0,0,0,0,0,0.024709,0,0,0.074127,0,0.098836,0.345927,0,0,0,0,0.024709,positiv
0,0.223525,0.099344,0.049672,0.024836,0.223525,0,0.198689,0,0.397377,0.049672,0.198689,0,0,0,0.049672,0,0.074508,0.024836,0.024836,0,0.024836,0.12418,0,0,0,0,0.149016,0.049672,0.024836,0,0,0,0,0,0,0.074508,0,0.074508,0,0,0.099344,0.074508,0.099344,0.049672,0.173853,0,0.024836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248361,0,0,0,0,0,0,0,0.024836,0,0.024836,0,0,0,0,0,0,0.074508,0.024836,0,0,0,0,0,0,0,0,0.024836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024836,0,0.049672,0.049672,0,0,0,0,0,0,0,0,0,0,0.099344,0,0.049672,0,0.024836,0,0.074508,0.024836,0,0,0,0,0.074508,0,0,0,0,0.049672,0,0,0,0,0,0,0,0,0,0.024836,0,0.024836,0,0.024836,0,0,0,0,0,0,0,0.024836,0.024836,0.049672,0.024836,0,0,0,0.024836,0.049672,0.024836,0,0.049672,0.074508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024836,0,0,0,0,0,0,0,0,0,0.024836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049672,0.248361,0,0,0,0,0,positiv
0,0.065083,0,0,0.065083,0.065083,0,0.065083,0,0.065083,0,0.195249,0,0,0,0,0,0,0,0,0,0.065083,0.065083,0,0,0,0,0.065083,0,0.065083,0,0,0,0,0,0,0,0,0.065083,0,0,0,0,0,0,0.065083,0.065083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065083,0,0,0,0,0,0,0,0,0,0,0,0,0.065083,0,0,0.065083,0,0,0,0,0,0,0,0,0,0.065083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065083,0,0,0.065083,0,0,0,0,0,0,0,0,negativ
0.713352,0.047557,0.261562,0.118892,0.023778,0.095114,0,0.14267,0,1.498038,0,0.095114,0,0,0.261562,0,0.451789,0.071335,0.190227,0.047557,0.047557,0.023778,0.095114,0,0,0,0,0,0,0,0,0,0.071335,0,0,0,0.618238,0.832243,0.023778,0,0,0,0.071335,0.071335,0,0.071335,0,0,0.023778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023778,0,0,0,0,0,0.214005,0,0,0.451789,0,0.047557,0,0,0,0.047557,0,0,0,0,0,0,0.190227,0,0,0.023778,0.023778,0.023778,0.047557,0,0,0,0,0.023778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047557,0,0,0,0.023778,0,0,0,0,0,0,0,0.023778,0.047557,0,0.023778,0,0,0,0,0,0.618238,0.832243,0,0,0,0.023778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023778,0.023778,0,0,0,0,0,0,0,0,0,0,0,0.023778,0.047557,0.023778,0,0.023778,0,0.047557,0,0,0,0,0,0,0,0,0,0.023778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023778,0,0,0,0,0,negativ
0.071395,0.035698,0.499768,0.142791,0,0.142791,0,0.178489,0,1.285118,0,0.107093,0,0.035698,0,0,0.035698,0,0.499768,0,0,0,0.142791,0,0,0,0,0.035698,0,0,0,0,0.142791,0,0,0,0.178489,0.107093,0.071395,0,0,0,0.071395,0.107093,0,0.035698,0,0,0,0,0.035698,0.035698,0,0,0,0,0,0,0,0,0,0,0,0.928141,0,0,0,0.035698,0,0,0,0,0.035698,0,0,0,0,0,0,0,0,0,0,0,0,0.499768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035698,0,0,0,0,0,0,0,0.035698,0.071395,0,0.071395,0.035698,0,0,0,0.071395,0.035698,0.107093,0,0,0,0.071395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035698,0.107093,0,0,0.035698,0,0,0,0,0,0,0,0,0,0,0,0.035698,0.035698,0.035698,0.035698,0,0,0,0.035698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035698,0,0.035698,0,0,0,0,0.928141,0,0,0,0,0,negativ
0.054846,0.027423,0,0.137114,0.109691,0.054846,0,0.301651,0,0.19196,0.19196,1.782482,0,0,0.027423,0,0.027423,0,0,0,0.027423,0.109691,0.054846,0,0,0.027423,0.027423,0,0,0.054846,0,0,0.054846,0.027423,0.027423,0,0.054846,0,0,0,0,0,0.137114,0.109691,0.027423,0.274228,0.712993,0.137114,0,0.027423,0.082268,0.054846,0,0.137114,0.109691,0.246805,0.054846,0.027423,0,0,0,0,0.082268,0.109691,0,0,0,0,0,0.027423,0,0,0.027423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109691,0,0,0,0,0,0,0,0.027423,0.027423,0,0,0,0,0,0.054846,0,0,0,0,0.027423,0,0,0,0,0.054846,0,0,0,0,0,0.027423,0,0,0.054846,0,0,0,0,0,0,0,0,0,0,0,0.027423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054846,0,0,0,0,0.027423,0,0,0,0.027423,0,0,0,0,0,0,0,0,0.109691,0.082268,0.027423,0.109691,0.521033,0.054846,0.027423,0.027423,0,0.027423,0.054846,0.137114,0,0,0.054846,0,0.137114,0.109691,0.164537,0,0,0.027423,0.082268,0,0,0,0.027423,0.054846,0.027423,0,0,0.027423,0,0.027423,0,0,0.027423,0,0.027423,0,0.027423,0,0,0.027423,0,0,0,0,0.054846,0,0.082268,0,0,0.109691,0,0,0,0,0,negativ
0,0,0,0.213129,0,0,0,0.106564,0,0.106564,0,0.213129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106564,0.106564,0,0.106564,0,0,0,0,0,0,0,0.106564,0,0,0,0,0.106564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106564,0,0,0.106564,0,0,0,0,0,0,0.106564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106564,0,0,0,0,0,0,0,0,negativ
0.117132,0.046853,0.070279,0.117132,0,0.023426,0,0.070279,0,0.421674,0.023426,0.163984,0,0,0.046853,0.023426,0.070279,0.023426,0.046853,0,0.093705,0,0,0,0,0,0,0.023426,0.023426,0.023426,0,0,0,0,0,0,0.210837,0.210837,0,0,0,0.023426,0.023426,0.023426,0.023426,0.070279,0,0.093705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023426,0,0.070279,0,0.046853,0,0,0,0.023426,0,0,0,0,0,0,0.023426,0,0,0,0.046853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023426,0,0,0,0,0.046853,0,0,0.023426,0,0,0,0,0,0,0,0,0,0,0,0.023426,0,0,0,0,0,0,0.187411,0.210837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023426,0.023426,0.023426,0,0,0.070279,0,0.093705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023426,0,0,0,0,0,0.023426,negativ
0,0.087712,0.175423,0.613981,0.175423,3.859311,0,0.263135,0,0.789404,0,0.789404,0,0,0,0.087712,0,0.087712,0.087712,0,0.350846,0.175423,0.438558,0,0,0.087712,0,0,0,0.175423,0,0,0.087712,0.175423,0.087712,0,0.350846,0.175423,0,0,0,3.420753,0,0.087712,0,0.175423,0.087712,0.175423,0.087712,0,0,0.087712,0,0,0,0,0,0,0,0,0,0,0.175423,0.087712,0,0,0,0,0,0,0.087712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087712,0,0,0.087712,0.263135,0.175423,0,0,0,0,0,0,0,0.087712,0,0,0,0,0,0,0.087712,0,0,0,0,0.087712,0,0,0,0.087712,0,0,0,0,0,0,0.175423,0.087712,0.087712,0.175423,0,0,0,0,0,0.087712,0.175423,0.175423,0.175423,0,0,0,0,0,0,0,0,0.350846,0,0,0,0,0,0,0,0,0,0,0.087712,0,0.087712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087712,0,0,0,0,0.087712,0.087712,0.175423,0.087712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087712,0,0,0,0,0,0,0,0,0.087712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175423,0,3.069906,0.087712,0,0,0,0,0,positiv
0.091124,0,0.091124,0.364498,0,1.913614,0,0,0,2.186987,0,0.182249,0,0,0,0,0,0,0.091124,0,0.364498,0,0.091124,0,0,0,0,0,0,0,0,0,0,0,0,0.091124,1.093494,0.82012,0.091124,0,0,1.82249,0,0,0,0.091124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091124,0.091124,0,0.091124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091124,0,0,0,0.364498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091124,0,0,0.091124,1.093494,0.82012,0,0,0,0.091124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091124,0,1.82249,0.091124,0,0,0.091124,0,0,positiv
0,0,0.170001,0.340001,0,1.190004,0,0.113334,0,0.226667,0.056667,0.170001,0,0,0,0,0,0.056667,0.113334,0,0.283334,0,0,0,0,0,0,0,0,0.056667,0,0.056667,0,0,0.056667,0,0.056667,0,0,0,0,1.190004,0,0.056667,0.056667,0.056667,0,0,0,0,0,0,0,0.056667,0,0.056667,0,0,0,0,0,0,0,0.113334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056667,0,0,0,0,0,0.113334,0,0,0,0.283334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056667,0,0,0,0,0,0,0.056667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056667,0,0.056667,0.056667,0,0,0,0,0,0,0,0,0,0,0,0,0.056667,0,0.056667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.190004,0.113334,0,0,0,0,0,positiv
0.053818,0,0.053818,0.430547,0,0,0,0.215274,0,0.107637,0,0.053818,0,0,0,0,0,0,0.053818,0,0.430547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053818,0.053818,0,0,0,0,0.107637,0.107637,0,0.053818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053818,0,0,0,0.107637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107637,0,0,0.053818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053818,0,0.053818,negativ
